Source,FactualReporting,BiasRating,MediaType,TrafficPopularity,MbfcCredibilityRating,Reasoning,Country,WorldPressFreedomRank,PageUrl
bozemandailychronicle.com,High,,,,,,USA,,https://mediabiasfactcheck.com/bozeman-daily-chronicle/
truthsetter.com,High,,,,,,,,https://mediabiasfactcheck.com/the-truthsetter/
americasvoice.org,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/americas-voice/
illuminatiwatcher.com,Low,,,,,,USA,,https://mediabiasfactcheck.com/illuminati-watcher/
concordmonitor.com,High,,,,,,USA,,https://mediabiasfactcheck.com/concord-monitor/
boingboing.net,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/boing-boing/
ncscooper.com,,,,,,,,,https://mediabiasfactcheck.com/nevada-county-scooper/
conservativehq.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/conservative-hq/
greenmedinfo.com,Low,Pseudoscience,Website,MediumTraffic,LowCredibility,,USA,45,https://mediabiasfactcheck.com/greenmedinfo/
kcra.com,High,,,,,,USA,,https://mediabiasfactcheck.com/kcra-3/
kompas.com,MostlyFactual,,,,,,Indonesia,,https://mediabiasfactcheck.com/kompas-com/
firstthings.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/first-things-magazine/
everydayfeminism.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/everyday-feminism/
ldnews.com,,,,,,,,,https://mediabiasfactcheck.com/sources-pending/
poconorecord.com,High,,,,,,USA,,https://mediabiasfactcheck.com/pocono-record/
discovermagazine.com,High,,,,,,USA,,https://mediabiasfactcheck.com/discover-magazine/
maplight.org,High,,,,,,USA,,https://mediabiasfactcheck.com/maplight/
catchnews.com,MostlyFactual,,,,,,India,142,https://mediabiasfactcheck.com/catch-news-bias-rating/
chronicle.su,,,,,,,Unknown,,https://mediabiasfactcheck.com/internet-chronicle/
clarionproject.org,Low,,,,,"Extreme Right, Poor Sourcing, Failed Fact Checks, 3rd party Hate Group designations",USA,,https://mediabiasfactcheck.com/clarion-project/
citizentruth.org,High,,,,,,USA,,https://mediabiasfactcheck.com/citizen-truth/
libertybrief.com,Low,,,,,,,,https://mediabiasfactcheck.com/liberty-brief/
jsonline.com,High,,,,,,USA,,https://mediabiasfactcheck.com/milwaukee-journal-sentinel/
thechristianleft.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/the-christian-left/
patrioticviralnews.com,Low,ExtremeRight,Website,MinimalTraffic,LowCredibility,"Propaganda, Poor Sourcing, Lack of Transparency",USA,45,https://mediabiasfactcheck.com/patriotic-viral-news/
inequalitymedia.org,High,,,,,,USA,,https://mediabiasfactcheck.com/inequality-media/
theproudliberal.org,Mixed,Left,Website,MinimalTraffic,LowCredibility,"Far left, Propaganda, Poor Sourcing, Lack of Transparency",USA,45,https://mediabiasfactcheck.com/the-proud-liberal/
geopoliticsalert.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/geopolitics-alert/
consortiumnews.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/consortium-news/
rferl.org,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/radio-free-europe-radio-liberty/
confederacyofdrones.com,,,,,,,USA,,https://mediabiasfactcheck.com/confederacy-of-drones/
afpc.org,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/american-foreign-policy-council/
mercatus.org,High,,,,,,USA,,https://mediabiasfactcheck.com/mercatus-center/
deshabhimani.com/,Mixed,,,,,,India,,https://mediabiasfactcheck.com/deshabhimani/
nypost.com,Mixed,RightCenter,Newspaper,HighTraffic,MediumCredibility,,USA,45,https://mediabiasfactcheck.com/new-york-post/
berliner-zeitung.de,MostlyFactual,,,,,,Germany,,https://mediabiasfactcheck.com/berliner-zeitung/
breakingnewshouse.com,Low,,,,,"Extreme Right, Propaganda, Poor Sourcing, Plagiarism, Lack of Transparency",Unknown,,https://mediabiasfactcheck.com/breaking-news-house/
theledger.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-ledger/
timesofsandiego.com,High,,,,,,,,https://mediabiasfactcheck.com/times-san-diego/
federalistnation.com,Low,,,,,,,,https://mediabiasfactcheck.com/federalist-nation/
researchgate.net,High,,,,,,,,https://mediabiasfactcheck.com/researchgate/
fromthetrenchesworldreport.com,Low,,,,,,USA,,https://mediabiasfactcheck.com/from-the-trenches-world-report/
trumpers.online,,,,,,,,,https://mediabiasfactcheck.com/departed-maganews-com/
nst.com.my,,,,,,,,,https://mediabiasfactcheck.com/sources-pending/
twisted.news,VeryLow,,,,,,USA,,https://mediabiasfactcheck.com/twisted-news/
eveningharold.com,,,,,,,United Kingdom,,https://mediabiasfactcheck.com/evening-harold/
opposingviews.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/opposing-views/
carnegieendowment.org,High,,,,,,USA,,https://mediabiasfactcheck.com/carnegie-endowment-for-international-peace/
gbtimes.com,Mixed,,,,,,China,,https://mediabiasfactcheck.com/gbtimes/
fury.news,,,,,,,,,https://mediabiasfactcheck.com/fury-news/
empiresports.co,,,,,,,,,https://mediabiasfactcheck.com/empire-sports-news/
news.err.ee,High,,,,,,,,https://mediabiasfactcheck.com/err-news-estonia-public-broadcasting/
educate-yourself.org,VeryLow,,,,,,USA,,https://mediabiasfactcheck.com/educate-yourself/
libertyisviral.com,Low,,,,,,,,https://mediabiasfactcheck.com/liberty-is-viral/
arcamax.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/arcamax/
newsela.com,High,,,,,,USA,,https://mediabiasfactcheck.com/newsela/
colombiareports.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/columbia-reports/
thestar.com.my,,,,,,,,,https://mediabiasfactcheck.com/sources-pending/
nber.org,High,LeastBiased,OrganizationFoundation,MediumTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/national-bureau-of-economic-research-nber/
dailyusaupdate.com,Low,,,,,,,,https://mediabiasfactcheck.com/daily-usa-update/
ktla.com,High,,,,,,USA,,https://mediabiasfactcheck.com/ktla/
judicialwatch.org,Low,FarRight,Website,MediumTraffic,LowCredibility,"Conspiracy, Propaganda, Numerous Failed Fact Checks",USA,45,https://mediabiasfactcheck.com/judicial-watch/
egyptianstreets.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/egyptian-streets/
pantsonfirenews.com,Low,,,,,"Extreme Right, Propaganda, Conspiracy, Poor Sourcing, Lack of Transparency",USA,,https://mediabiasfactcheck.com/pants-on-fire-news/
bellingcat.com,High,,,,,,United Kingdom,,https://mediabiasfactcheck.com/bellingcat/
theresurgent.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/the-resurgent/
thereligionofpeace.com,Low,,,,,"Extreme Right, Propaganda, Conspiracy, Lack of Transparency, Anti-Islam",USA,,https://mediabiasfactcheck.com/the-religion-of-peace/
hillarybeattrump.org,,,,,,,,,https://mediabiasfactcheck.com/hillary-beat-trump/
hollywoodreporter.com,High,,,,,,USA,,https://mediabiasfactcheck.com/hollywood-reporter/
thehill.com,MostlyFactual,LeastBiased,Newspaper,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/the-hill/
cap-news.com,,,,,,"Fake Website, Redirects, Malware",Unknown,,https://mediabiasfactcheck.com/cap-news/
bnd.com,High,,,,,,USA,,https://mediabiasfactcheck.com/belleville-news-democrat/
eutimes.net,Mixed,,,,,,Unknown,,https://mediabiasfactcheck.com/the-european-union-times/
madworldnews.com,Low,,,,,"Extreme Right, Propaganda, Lack of Transparency Some Fake News",USA,,https://mediabiasfactcheck.com/mad-world-news/
democraticunderground.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/democratic-underground/
doctorswithoutborders.org,High,,,,,,,,https://mediabiasfactcheck.com/doctors-without-borders/
americanactionnews.com,Mixed,,,,,"Complete Lack of Transparency, Poor Sourcing.",USA,,https://mediabiasfactcheck.com/american-action-news/
illinoispolicy.org,MostlyFactual,Right,OrganizationFoundation,MediumTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/illinois-policy-institute/
scienceblogs.com,High,,,,,,USA,,https://mediabiasfactcheck.com/scienceblogs/
hoax-slayer.com,,,,,,,,,https://mediabiasfactcheck.com/fact-check-resources/
post-gazette.com,High,,,,,,USA,,https://mediabiasfactcheck.com/pittsburgh-post-gazette/
deccanherald.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/deccan-herald/
express.co.uk,Mixed,Right,Newspaper,,MediumCredibility,,USA,45,https://mediabiasfactcheck.com/daily-express/
eagleactionreport.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/eagle-pac/
thinkinghumanity.com,Low,,,,,,Unknown,,https://mediabiasfactcheck.com/thinking-humanity/
darkjournalist.com,Low,,,,,,USA,,https://mediabiasfactcheck.com/dark-journalist/
geneticliteracyproject.org,High,,,,,,USA,,https://mediabiasfactcheck.com/genetic-literacy-project/
dailysurge.com,Low,FarRight,Website,MinimalTraffic,LowCredibility,"Poor Sourcing, Propaganda, False Information, Lack of Transparency",USA,44,https://mediabiasfactcheck.com/daily-surge/
capitalresearch.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/capital-research-center/
csicop.org,VeryHigh,,,,,,,,https://mediabiasfactcheck.com/committee-for-skeptical-inquiry/
debunkingdenialism.com,High,,,,,,Sweden,,https://mediabiasfactcheck.com/debunking-denialism/
dailybuzzlive.com,,,,,,Fake News,USA,,https://mediabiasfactcheck.com/daily-buzz-live/
thedailybanter.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/the-daily-banter/
crimethinc.com,High,Left,OrganizationFoundation,MediumTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/crimethinc/
covidtracking.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-covid-tracking-project/
philadelphia.cbslocal.com,High,,,,,,USA,,https://mediabiasfactcheck.com/cbs-philly-kyw-tv/
shondaland.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/shondaland/
climatedepot.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/climate-depot/
debatepost.com,High,,,,,,,,https://mediabiasfactcheck.com/debate-post/
informationliberation.com,,,,,,"Extreme Right, Propaganda, Conspiracy, Lack of Transparency",USA,,https://mediabiasfactcheck.com/information-liberation/
investmentwatchblog.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/investment-watch-blog/
mediacircus.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/media-circus/
deepsouthvoice.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/deep-south-voice/
credoaction.com,High,,,,,,,,https://mediabiasfactcheck.com/credo-action/
bluestemprairie.com,High,,,,,,USA,,https://mediabiasfactcheck.com/bluestem-prairie/
dailyherald.com,High,,,,,,,,https://mediabiasfactcheck.com/columbia-daily-herald/
britannica.com,High,LeastProScience,Website,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/encyclopedia-britannica/
cookpolitical.com,High,LeastBiased,Website,MediumTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/cook-political-report/
volkskrant.nl,High,,,,,,,,https://mediabiasfactcheck.com/de-volkskrant/
boston.cbslocal.com,High,,,,,,USA,,https://mediabiasfactcheck.com/cbs-boston-wbz-tv/
theoutline.com,High,,,,,,,,https://mediabiasfactcheck.com/the-outline/
ccn.com,High,,,,,,Norway,,https://mediabiasfactcheck.com/ccn-markets-bias-rating/
concernedwomen.org,Low,,,,,"Extreme Right, Propaganda, Hate Group",USA,,https://mediabiasfactcheck.com/concerned-women-america/
commonwealthfund.org,High,,,,,,USA,,https://mediabiasfactcheck.com/commonwealth-fund/
quackwatch.org,High,,,,,,USA,,https://mediabiasfactcheck.com/quackwatch/
cbpp.org,High,LeftCenter,OrganizationFoundation,MediumTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/the-center-on-budget-and-policy-priorities/
capitalismmagazine.com,MostlyFactual,,,,,,USA/Bahamas,,https://mediabiasfactcheck.com/capitalism-magazine/
frankmag.ca,,,,,,,,,https://mediabiasfactcheck.com/frank-mag/
bizstandardnews.com,,,,,,,,,https://mediabiasfactcheck.com/business-standard-news-bs-news/
nbcnews.com,High,LeftCenter,TvStation,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/nbc-news/
politicops.com,,,,,,,,,https://mediabiasfactcheck.com/newslo/
dailypresser.com,Low,,,,,"Extreme Right, Propaganda, Conspiracy, Lack of Transparency",USA,,https://mediabiasfactcheck.com/daily-presser/
azcentral.com,High,,,,,,USA,,https://mediabiasfactcheck.com/arizona-republic/
newsone.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/newsone/
memri.org,Mixed,,,,,"Poor Sourcing, Propaganda, Failed Fact Checks",USA,,https://mediabiasfactcheck.com/middle-east-media-research-institute-memri/
ncbi.nlm.nih.gov,High,,,,,,USA,,https://mediabiasfactcheck.com/pubmed/
libertyheadlines.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/liberty-headlines/
debunkingskeptics.com,Low,,,,,,,,https://mediabiasfactcheck.com/scepcop-debunking-skeptics/
tvw.org,VeryHigh,,,,,,USA,,https://mediabiasfactcheck.com/tvw-washington-state/
shareblue.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/shareblue/
koco.com,High,,,,,,,,https://mediabiasfactcheck.com/koco-news-5/
sohu.com,Mixed,,,,,"Pro-State Propaganda, Censorship, Poor Sourcing",China,,https://mediabiasfactcheck.com/sohu-com/
politisite.com,High,,,,,,USA,,https://mediabiasfactcheck.com/politisite/
dworkinreport.com,Mixed,Left,Website,MinimalTraffic,MediumCredibility,,USA,45,https://mediabiasfactcheck.com/the-dworkin-report/
thebeardedpatriot.com,Low,,,,,"Right Bias, Propaganda, Poor Sourcing, Lack of Transparency",USA,,https://mediabiasfactcheck.com/the-bearded-patriot/
greenbaypressgazette.com,High,,,,,,USA,,https://mediabiasfactcheck.com/green-bay-press-gazette/
democrats.org,,,,,,,,,https://mediabiasfactcheck.com/sources-pending/
boston.com,High,,,,,,USA,,https://mediabiasfactcheck.com/boston-com/
aier.org,Mixed,RightCenter,OrganizationFoundation,MediumTraffic,MediumCredibility,,USA,45,https://mediabiasfactcheck.com/american-institute-for-economic-research/
arkansasonline.com,High,,,,,,USA,,https://mediabiasfactcheck.com/arkansas-democrat-gazette/
reedcooper.net,Low,,,,,"Extreme Right, Propaganda, Conspiracy",USA,,https://mediabiasfactcheck.com/reed-cooper-news/
ff.org,,,,,,,,,https://mediabiasfactcheck.com/sources-pending/
thebureauinvestigates.com,High,LeftCenter,OrganizationFoundation,MediumTraffic,HighCredibility,,United Kingdom,35,https://mediabiasfactcheck.com/the-bureau-of-investigative-journalism/
crimeola.com,High,,,,,,,,https://mediabiasfactcheck.com/crimeola/
fpri.org,High,RightCenter,OrganizationFoundation,MediumTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/foreign-policy-research-institute/
nationalobserver.com,High,,,,,,Canada,,https://mediabiasfactcheck.com/national-observer-canada/
providencejournal.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-providence-journal/
conservativedailynews.com,Mixed,,,,,"Extreme Right, Propaganda, Conspiracy, Poor Sourcing, False Claims",USA,,https://mediabiasfactcheck.com/conservative-daily-news/
thecipherbrief.com,High,,,,,,,,https://mediabiasfactcheck.com/the-cipher-brief/
govexec.com,High,,,,,,USA,,https://mediabiasfactcheck.com/government-executive/
feministcurrent.com,High,,,,,,Canada,,https://mediabiasfactcheck.com/feminist-current/
cbc.ca,High,LeftCenter,TvStation,HighTraffic,HighCredibility,,Canada,16,https://mediabiasfactcheck.com/cbc-news-canadian-broadcasting/
chroniclesmagazine.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/chronicles-magazine-rockford/
other98.com,Low,,,,,"Extreme Left, Propaganda, Conspiracy, Failed Fact Checks",USA,,https://mediabiasfactcheck.com/the-other-98/
conservativepoliticus.com,Low,,,,,,,,https://mediabiasfactcheck.com/conservative-politicus/
nccivitas.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/civitas-institute/
180report.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/oneeighty/
conspatriot.com,Low,,,,,,,,https://mediabiasfactcheck.com/conservative-patriot/
learntherisk.org,VeryLow,,,,,,USA,,https://mediabiasfactcheck.com/learntherisk-org/
ffrf.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/freedom-religion-foundation-ffrf/
opednews.com,Mixed,Left,Website,MinimalTraffic,MediumCredibility,,USA,45,https://mediabiasfactcheck.com/opednews-oen/
consumerwellness.org,VeryLow,,,,,,USA,,https://mediabiasfactcheck.com/consumer-wellness-center/
bluenationreview.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/blue-nation-review/
citizensforethics.org,High,,,,,,,,https://mediabiasfactcheck.com/citizens-responsibility-ethics-washington-crew/
judicialnetwork.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/judicial-crisis-network/
1010wins.radio.com,High,,,,,,USA,,https://mediabiasfactcheck.com/1010-wins-am/
faithit.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/faithit/
coasttocoastam.com,Low,,,,,,USA,,https://mediabiasfactcheck.com/coast-to-coast-am/
themillenniumreport.com,Low,,,,,"Extreme Right, Propaganda, Conspiracy, Fake News, Lack of Transparency",USA,,https://mediabiasfactcheck.com/the-millennium-report/
defund.com,Low,,,,,,,,https://mediabiasfactcheck.com/defund-com/
greatamericandaily.com/,Low,,,,,"Extreme Right, Propaganda, Conspiracy, Poor Sourcing, Lack of Transparency",USA,,https://mediabiasfactcheck.com/great-american-daily/
ihr.org,,,,,,"Extreme Right, Propaganda, Conspiracy, Hate Group",USA,,https://mediabiasfactcheck.com/institute-for-historical-review/
ewg.org,Mixed,LeftPseudoscience,OrganizationFoundation,MediumTraffic,LowCredibility,,USA,44,https://mediabiasfactcheck.com/environmental-working-group-ewg/
counterthink.com,VeryLow,,,,,,USA,,https://mediabiasfactcheck.com/counterthink-com/
politicalcritique.org,High,,,,,,Poland,,https://mediabiasfactcheck.com/political-critique/
downtrend.com,Low,,,,,,,,https://mediabiasfactcheck.com/downtrend/
iwpr.org,High,,,,,,,,https://mediabiasfactcheck.com/institute-for-womens-policy-research-iwpr/
fayobserver.com,High,,,,,,USA,,https://mediabiasfactcheck.com/fayetteville-observer/
buzzsawpolitics.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/buzzsaw-politics/
faithwire.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/faithwire/
shorensteincenter.org,High,,,,,,USA,,https://mediabiasfactcheck.com/first-draft-news/
marginalrevolution.com,High,,,,,,USA,,https://mediabiasfactcheck.com/marginal-revolution/
freep.com,High,LeftCenter,Newspaper,HighTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/detroit-free-press/
conspiracyinquirer.com,,,,,,"A Complete Lack of Transparency, Very Poor Sourcing",USA,,https://mediabiasfactcheck.com/conspiracy-inquirer/
consmovement.com,Low,,,,,,,,https://mediabiasfactcheck.com/conservative-movement/
cjr.org,High,,,,,,USA,,https://mediabiasfactcheck.com/columbia-journalism-review/
campusreform.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/campus-reform/
digg.com,High,,,,,,USA,,https://mediabiasfactcheck.com/digg/
curvemag.com,High,,,,,,,,https://mediabiasfactcheck.com/curve-magazine/
endtimeheadlines.org,Low,,,,,,USA,,https://mediabiasfactcheck.com/end-time-headlines/
canadalandshow.com,High,,,,,,,,https://mediabiasfactcheck.com/canadaland/
inforum.com,High,,,,,,USA,,https://mediabiasfactcheck.com/inforum-the-forum-fargo-moorhead-bias-rating/
toofab.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/toofab/
ancient-origins.net,Mixed,,,,,,Ireland,,https://mediabiasfactcheck.com/ancient-origins/
armstrongeconomics.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/armstrong-economics/
